time,temperature,humidity
2024-05-01 09:00:00,26.62860337257337,57.466690026407676
2024-05-01 09:10:00,26.48779370373426,57.46688580818203
2024-05-01 09:20:00,26.71465789040341,59.11636421205917
2024-05-01 09:30:00,27.921098478773192,55.08884540611582
2024-05-01 09:40:00,26.231105051936886,57.261598590449246
2024-05-01 09:50:00,27.472731277322655,56.35813237613006
2024-05-01 10:00:00,25.569921414632404,56.85128812590108
2024-05-01 10:10:00,26.461795411116174,54.369665115880814
2024-05-01 10:20:00,26.753768899613036,52.66962053036653
2024-05-01 10:30:00,26.98922226522678,51.51466789179608
2024-05-01 10:40:00,27.01120865273356,53.237377199562566
2024-05-01 10:50:00,26.998700040924525,54.36604209541777
2024-05-01 11:00:00,26.124849292274106,54.508098619737545
2024-05-01 11:10:00,25.96657718412353,58.77998053182395
2024-05-01 11:20:00,26.80781797188207,56.928594074518166
2024-05-01 11:30:00,25.986160374189296,52.60367234177496
2024-05-01 11:40:00,25.135845101968346,55.03478214112325
2024-05-01 11:50:00,25.140280687839386,53.337088010314886
2024-05-01 12:00:00,25.19081989523846,53.39486959614019
2024-05-01 12:10:00,26.079500657941967,54.1471795958448
2024-05-01 12:20:00,,54.82848416191302
2024-05-01 12:30:00,25.997933920491374,52.72602518701923
2024-05-01 12:40:00,25.101786836419024,55.3475355938182
2024-05-01 12:50:00,25.39473790399237,50.7522396505888
2024-05-01 13:00:00,25.601312889619038,52.86617350317666
2024-05-01 13:10:00,24.8233589692404,57.86741969704955
2024-05-01 13:20:00,25.233131075449364,52.9381074049483
2024-05-01 13:30:00,24.320637521195053,55.17965191515137
2024-05-01 13:40:00,24.39768401254122,52.319037262186576
2024-05-01 13:50:00,24.24981104338137,53.121923000976714
2024-05-01 14:00:00,23.54264921327304,51.672870213990855
2024-05-01 14:10:00,24.580966798891993,51.27348216211619
2024-05-01 14:20:00,23.76963173271777,49.885082222777356
2024-05-01 14:30:00,23.963005487697494,52.1363833830434
2024-05-01 14:40:00,24.144890202687733,49.40651777287421
2024-05-01 14:50:00,23.973253705067783,52.27674466802974
2024-05-01 15:00:00,23.977118681385484,52.95439231630399
2024-05-01 15:10:00,23.291577485070082,51.357477549495044
2024-05-01 15:20:00,22.91202732054228,49.89495494644668
2024-05-01 15:30:00,22.99915373985173,51.220950074935594
2024-05-01 15:40:00,21.719396392814215,49.54385429460607
2024-05-01 15:50:00,21.732232600184712,51.88317583606043
2024-05-01 16:00:00,21.663263312217254,46.2029334833855
2024-05-01 16:10:00,21.734437630795195,49.05105951407833
2024-05-01 16:20:00,22.555280760485733,45.600123436746074
2024-05-01 16:30:00,21.484258665721946,46.454121924905515
2024-05-01 16:40:00,21.69591828994953,52.03756390195106
2024-05-01 16:50:00,22.712669005888472,50.96897994933628
2024-05-01 17:00:00,21.396596720736472,47.6116679642697
2024-05-01 17:10:00,22.00536582826083,45.92095927076309
2024-05-01 17:20:00,20.679202706168812,42.875635117982945
2024-05-01 17:30:00,21.033220758088987,47.59988490896359
2024-05-01 17:40:00,20.357119827340817,53.41341133387192
2024-05-01 17:50:00,20.63089020719008,49.33164125812747
2024-05-01 18:00:00,21.303629693087082,47.23566733735523
2024-05-01 18:10:00,19.354764430453823,49.181619043101556
2024-05-01 18:20:00,20.717884387851964,45.029953816592716
2024-05-01 18:30:00,20.43167512538212,47.461456442249826
2024-05-01 18:40:00,19.702548171273065,48.163164936379566
2024-05-01 18:50:00,18.961271756749003,47.70404095660235
2024-05-01 19:00:00,19.88107195981192,49.37386130016081
2024-05-01 19:10:00,19.319157156154894,48.40156769438522
2024-05-01 19:20:00,19.71418747637308,48.97302347017871
2024-05-01 19:30:00,19.43055139078428,46.187829418259554
2024-05-01 19:40:00,20.403004505786782,49.29255576264361
2024-05-01 19:50:00,18.983410773217553,50.691335961642906
2024-05-01 20:00:00,18.30653766701732,45.433921712699025
2024-05-01 20:10:00,19.023457753031156,45.54384274345862
2024-05-01 20:20:00,18.930018081264812,49.940101326177725
2024-05-01 20:30:00,19.608704944631832,46.83945686216884
2024-05-01 20:40:00,19.126420175954564,49.98773926603601
2024-05-01 20:50:00,18.679650617916078,46.25733962863663
2024-05-01 21:00:00,19.345692470488036,50.01920072531965
2024-05-01 21:10:00,17.38443445066284,47.343182256332675
2024-05-01 21:20:00,17.667683185486037,47.572187972360396
2024-05-01 21:30:00,17.36969953067616,50.16511838328154
2024-05-01 21:40:00,17.65217843279543,46.29653689579761
2024-05-01 21:50:00,16.87214926680636,45.126681372241414
2024-05-01 22:00:00,18.195349664698956,46.10510328624707
2024-05-01 22:10:00,17.51431709310867,47.904667901286274
2024-05-01 22:20:00,16.563732311842617,43.87071355794275
2024-05-01 22:30:00,16.81018580660809,48.28386736939357
2024-05-01 22:40:00,17.672787626436296,45.94253521545046
2024-05-01 22:50:00,17.976762834551963,49.33130766140886
2024-05-01 23:00:00,18.72910443608054,42.26720971591406
2024-05-01 23:10:00,19.317045586142232,45.507079072513434
2024-05-01 23:20:00,17.51806159389566,43.73617327031002
2024-05-01 23:30:00,16.490664483501984,45.48995211969309
2024-05-01 23:40:00,15.65105226343671,47.67542828412078
2024-05-01 23:50:00,17.295843022468656,46.86369158465945
2024-05-02 00:00:00,16.509198170896003,46.76177751564123
2024-05-02 00:10:00,16.76220033565836,47.00086431212762
2024-05-02 00:20:00,16.604082779810486,47.780997233241735
2024-05-02 00:30:00,16.918523914475184,45.41638998250871
2024-05-02 00:40:00,17.752732913396304,48.910624227620616
2024-05-02 00:50:00,17.11090263176481,48.88990592349204
2024-05-02 01:00:00,16.889304329718144,48.40644730927492
2024-05-02 01:10:00,16.279729982998656,48.82534412741564
2024-05-02 01:20:00,15.84170295280105,48.38508505839797
2024-05-02 01:30:00,16.68780417415208,51.94638886570658
2024-05-02 01:40:00,17.00974179123966,47.79002164824307
2024-05-02 01:50:00,18.309022539243802,47.44193673097594
2024-05-02 02:00:00,17.191634058993984,46.64481536186684
2024-05-02 02:10:00,17.82218938354417,46.18693328294526
2024-05-02 02:20:00,,45.86586833425206
2024-05-02 02:30:00,16.38691036540656,46.68427808873834
2024-05-02 02:40:00,16.588977283866686,48.43122054607297
2024-05-02 02:50:00,16.8097855488397,49.35546618182428
2024-05-02 03:00:00,18.86490169155495,48.90697691077057
2024-05-02 03:10:00,16.862118537302116,47.39489562798546
2024-05-02 03:20:00,18.090673629400122,50.85099755887921
2024-05-02 03:30:00,16.942783678635426,50.657435329994804
2024-05-02 03:40:00,18.30242435055953,48.9905428274792
2024-05-02 03:50:00,17.99959360389438,48.138411296030505
2024-05-02 04:00:00,17.704521080326693,50.67860326865367
2024-05-02 04:10:00,17.873825163224065,50.09822142528783
2024-05-02 04:20:00,17.536263038353887,46.96949113298565
2024-05-02 04:30:00,18.403093128697307,49.87612107316132
2024-05-02 04:40:00,17.872459540642815,50.68527202984766
2024-05-02 04:50:00,17.43690727047141,48.51362934334269
2024-05-02 05:00:00,17.507833235526824,50.84713919923295
2024-05-02 05:10:00,18.634327536935505,47.71476976450501
2024-05-02 05:20:00,19.73346433677795,53.45619050743651
2024-05-02 05:30:00,18.85802340681744,53.44147416552174
2024-05-02 05:40:00,18.784138660772914,50.60455748263982
2024-05-02 05:50:00,19.19152722362767,52.00268934080644
2024-05-02 06:00:00,20.03289755864809,46.62420308462845
2024-05-02 06:10:00,19.402369272612866,49.301602003913935
2024-05-02 06:20:00,19.093986368476994,51.198878762471985
2024-05-02 06:30:00,20.291468412805266,49.816102767463406
2024-05-02 06:40:00,19.955089361027476,53.564789871101475
2024-05-02 06:50:00,20.870208472281515,56.30781596343501
2024-05-02 07:00:00,20.065849619072136,50.138718480839145
2024-05-02 07:10:00,19.224908994261888,50.9971454356875
2024-05-02 07:20:00,19.270679976865342,53.32439211507199
2024-05-02 07:30:00,21.532152206538456,56.25834839987285
2024-05-02 07:40:00,21.732790132493783,50.77508390326968
2024-05-02 07:50:00,20.551743890423957,53.902614399401145
2024-05-02 08:00:00,20.561671216189993,57.23273962958844
2024-05-02 08:10:00,22.006568886910408,50.4730100006555
2024-05-02 08:20:00,20.36328958590293,51.40145885852872
2024-05-02 08:30:00,20.667431070333212,53.30403127009386
2024-05-02 08:40:00,21.900287651311935,53.29818841051052
2024-05-02 08:50:00,21.330499768726146,56.153057149965505
2024-05-02 09:00:00,21.760292572013434,55.19992677434524
2024-05-02 09:10:00,21.806856567173554,51.355594087680664
2024-05-02 09:20:00,22.31503558801854,56.1253025988367
2024-05-02 09:30:00,23.221359424202117,54.12831489058512
2024-05-02 09:40:00,22.45668608010336,58.02103985942426
2024-05-02 09:50:00,23.000798260264197,54.40545969090482
2024-05-02 10:00:00,21.27113954567599,54.57552495077999
2024-05-02 10:10:00,22.827675555315547,57.11866594938868
2024-05-02 10:20:00,22.426180928454126,57.749324667659835
2024-05-02 10:30:00,22.31692851671827,57.30605679991019
2024-05-02 10:40:00,22.707886003428094,53.22426321044312
2024-05-02 10:50:00,23.23988946356395,57.856236351507015
2024-05-02 11:00:00,,54.8952677937776
2024-05-02 11:10:00,22.843133681244996,57.6170568447244
2024-05-02 11:20:00,23.939404728349857,54.480458885344
2024-05-02 11:30:00,23.723495883649694,58.40069637538838
2024-05-02 11:40:00,23.975449556062305,56.073579289446236
2024-05-02 11:50:00,25.04697062360888,55.29873379363879
2024-05-02 12:00:00,24.8596144901394,59.46727146264768
2024-05-02 12:10:00,25.554543245149308,58.69685244057726
2024-05-02 12:20:00,24.643044502866903,57.157749072769604
2024-05-02 12:30:00,24.394143832377193,61.458310681813934
2024-05-02 12:40:00,24.851849902277756,57.84291449173222
2024-05-02 12:50:00,,58.95462319669612
2024-05-02 13:00:00,25.377572073601563,59.592252699954315
2024-05-02 13:10:00,24.612827892145997,57.97684982433061
2024-05-02 13:20:00,25.54982685260949,60.31785785177927
2024-05-02 13:30:00,25.75737029354667,58.465642892112484
2024-05-02 13:40:00,27.467400521165267,58.86370443924938
2024-05-02 13:50:00,27.12284325101581,62.56408487390778
2024-05-02 14:00:00,25.311887066948973,57.906746309845
2024-05-02 14:10:00,25.804217221761117,55.30869368632527
2024-05-02 14:20:00,25.07323166719523,63.49959973970817
2024-05-02 14:30:00,25.772337481538205,65.51690847821993
2024-05-02 14:40:00,26.49079557489296,59.74521788374141
2024-05-02 14:50:00,27.193774293074206,56.81648447643639
2024-05-02 15:00:00,25.914808610283128,60.2004220622152
2024-05-02 15:10:00,26.03836630516786,60.37692566947938
2024-05-02 15:20:00,25.059808466423753,60.6941861351106
2024-05-02 15:30:00,26.511160976768227,58.968531122490056
2024-05-02 15:40:00,25.93886611768358,62.4722463601241
2024-05-02 15:50:00,26.364833383414403,62.476433441195056
2024-05-02 16:00:00,26.16982645338421,58.54931604516121
2024-05-02 16:10:00,26.76108867019388,63.04358155393556
2024-05-02 16:20:00,25.635318400222328,65.85391133979084
2024-05-02 16:30:00,25.872626434263346,62.192050142292516
2024-05-02 16:40:00,,61.26924650821789
2024-05-02 16:50:00,26.051414616295695,61.75178358083687
2024-05-02 17:00:00,26.20403038457834,63.354271273692675
2024-05-02 17:10:00,,58.746407732204915
2024-05-02 17:20:00,29.02885940849156,62.616504164041494
2024-05-02 17:30:00,26.17955464417704,61.582700667111666
2024-05-02 17:40:00,26.74125709569531,66.13107604319102
2024-05-02 17:50:00,27.232542133813403,62.15472958656757
2024-05-02 18:00:00,28.193010816117262,65.90231315584411
2024-05-02 18:10:00,26.27664950594788,60.41829785243414
2024-05-02 18:20:00,26.775355090056383,63.855284278717846
2024-05-02 18:30:00,27.46587936562999,63.370267874045204
2024-05-02 18:40:00,27.19589125329866,61.03976066871148
2024-05-02 18:50:00,26.593206090190304,63.17469574737099
2024-05-02 19:00:00,26.72298275731448,65.2826266212422
2024-05-02 19:10:00,25.809597943538552,62.24330701864857
2024-05-02 19:20:00,26.55593651928063,59.5358640789387
2024-05-02 19:30:00,26.482135945097436,62.90914402133011
2024-05-02 19:40:00,26.772444685712482,61.15947147047324
2024-05-02 19:50:00,26.157943013605532,62.29524027198629
2024-05-02 20:00:00,26.808985802328227,62.82789889653843
2024-05-02 20:10:00,27.1156043544794,59.58646386566518
2024-05-02 20:20:00,26.43892754829012,59.768683321358644
2024-05-02 20:30:00,26.495485483950567,63.96190196874727
2024-05-02 20:40:00,26.201379173208732,61.94563704356931
2024-05-02 20:50:00,26.07501378015952,57.850433465672914
2024-05-02 21:00:00,25.476606686859977,64.53400573327454
2024-05-02 21:10:00,26.106036724760454,63.48900918483348
2024-05-02 21:20:00,25.715330792421724,61.49203972920526
2024-05-02 21:30:00,27.143837369617078,60.25723000510529
2024-05-02 21:40:00,26.67150755522125,64.52920474020767
2024-05-02 21:50:00,25.728250282975193,63.518604763217965
2024-05-02 22:00:00,24.808586311250135,67.54305972980919
2024-05-02 22:10:00,24.445291567127033,63.57184454391262
2024-05-02 22:20:00,25.935835258600473,63.456172227636294
2024-05-02 22:30:00,25.160938545750376,62.291923387781026
2024-05-02 22:40:00,25.18514066992546,64.20008966800665
2024-05-02 22:50:00,23.497030527255927,63.753245456673795
2024-05-02 23:00:00,25.233952048172856,64.93887603440932
2024-05-02 23:10:00,24.766780108325264,61.32098272876271
2024-05-02 23:20:00,23.53289646841031,61.416907812198964
2024-05-02 23:30:00,23.83935133037283,61.24954460139539
2024-05-02 23:40:00,24.211089788228644,63.70536118211354
2024-05-02 23:50:00,23.91827361858855,65.03253889024538
2024-05-03 00:00:00,23.530219966187992,61.0262158460563
2024-05-03 00:10:00,23.513770374983963,60.99858202183222
2024-05-03 00:20:00,23.25972710856671,62.37669582363866
2024-05-03 00:30:00,23.391379761604824,61.153665090519986
2024-05-03 00:40:00,24.161831020774734,63.4422345910796
2024-05-03 00:50:00,21.181203825569867,56.923864109384795
2024-05-03 01:00:00,22.657177766246896,59.659713981337354
2024-05-03 01:10:00,22.790823612784994,59.630474538410866
2024-05-03 01:20:00,22.7180908624471,56.43332179238282
2024-05-03 01:30:00,22.093678292595634,59.02209468042311
2024-05-03 01:40:00,20.967085554826767,58.99107778291524
2024-05-03 01:50:00,22.268964760822772,60.287951248639104
2024-05-03 02:00:00,23.091051145440943,62.7816881979606
2024-05-03 02:10:00,20.65085821477938,59.928131270624526
2024-05-03 02:20:00,22.172169199472503,58.21609830914207
2024-05-03 02:30:00,21.18087930294864,60.0203452657572
2024-05-03 02:40:00,21.21186162703893,62.08626565775256
2024-05-03 02:50:00,20.3624405459224,57.88688196207129
2024-05-03 03:00:00,20.710924191864677,57.8658313158389
2024-05-03 03:10:00,21.701695077316085,60.64964550499038
2024-05-03 03:20:00,21.047341345164725,58.932513033517814
2024-05-03 03:30:00,21.70126901868243,60.51115107400678
2024-05-03 03:40:00,21.163506440437562,59.02713222100653
2024-05-03 03:50:00,20.498993133797104,60.293735144933386
2024-05-03 04:00:00,21.266494563729342,56.654063106790424
2024-05-03 04:10:00,20.209081840257138,58.53178368219527
2024-05-03 04:20:00,20.339505661415856,57.96432264682909
2024-05-03 04:30:00,19.41266336734034,55.7817815490155
2024-05-03 04:40:00,19.52955450192125,54.912675293945505
2024-05-03 04:50:00,18.859981618553036,59.23550116470916
2024-05-03 05:00:00,19.908723074274686,56.98487233362502
2024-05-03 05:10:00,18.26179905466042,55.46349151700759
2024-05-03 05:20:00,19.5077436926478,57.13556988229545
2024-05-03 05:30:00,18.703144645904487,59.40254233624648
2024-05-03 05:40:00,19.536112845188455,52.402408206382546
2024-05-03 05:50:00,19.12474460325729,53.78689009184386
2024-05-03 06:00:00,19.759858137708825,54.749684961422204
2024-05-03 06:10:00,18.886703513703246,59.33221580547843
2024-05-03 06:20:00,17.1680836839384,56.788645668824564
2024-05-03 06:30:00,18.118696283531673,57.57103720870208
2024-05-03 06:40:00,17.246013227541805,53.568433678732006
2024-05-03 06:50:00,17.608378582038718,53.42156301323761
2024-05-03 07:00:00,18.93778650168728,56.3677728589872
2024-05-03 07:10:00,18.239038812626323,55.399941327167326
2024-05-03 07:20:00,17.220525261006152,56.19195943076333
2024-05-03 07:30:00,16.921441000643707,54.53017622510802
2024-05-03 07:40:00,17.579590488728805,55.27289478761283
2024-05-03 07:50:00,16.635057848554645,54.84409274426844
2024-05-03 08:00:00,16.951335172547108,55.89490001439119
2024-05-03 08:10:00,17.57856487604634,55.76526104690448
2024-05-03 08:20:00,18.112503493168468,50.723853283436846
2024-05-03 08:30:00,17.67820277579364,49.28199118633232
2024-05-03 08:40:00,15.601160914872713,55.593632723265245
2024-05-03 08:50:00,17.375869877399026,55.779992341311136
2024-05-03 09:00:00,17.17578394035369,51.17858648932281
2024-05-03 09:10:00,17.382465733498798,49.31644528978236
2024-05-03 09:20:00,18.19633857965125,53.05156502046653
2024-05-03 09:30:00,15.59786897565835,54.53374869655895
2024-05-03 09:40:00,16.610424706223853,56.08713696456638
2024-05-03 09:50:00,17.42482802389796,53.345818046141915
2024-05-03 10:00:00,15.896022069349817,51.39256351266877
2024-05-03 10:10:00,18.033203080220602,50.174107567147395
2024-05-03 10:20:00,17.259748093765705,51.80933918611755
2024-05-03 10:30:00,17.601324249406463,51.015767916674086
2024-05-03 10:40:00,16.620822405528386,49.413911204770564
2024-05-03 10:50:00,17.606823904294128,55.37329196685488
2024-05-03 11:00:00,17.80674803678856,54.67992895539002
2024-05-03 11:10:00,17.248362009565227,53.21767156251374
2024-05-03 11:20:00,17.2808319770752,48.94211751179391
2024-05-03 11:30:00,17.342238937800555,52.334453383615134
2024-05-03 11:40:00,16.589711713259806,51.74670523255386
2024-05-03 11:50:00,17.13660474145402,51.19811016472631
2024-05-03 12:00:00,17.183651707579877,52.660530939786454
2024-05-03 12:10:00,17.614006961826426,51.28282387085269
2024-05-03 12:20:00,18.10533835712633,51.34577412442442
2024-05-03 12:30:00,16.728873264017746,50.996086817060046
2024-05-03 12:40:00,17.451222485684326,50.263330242998286
2024-05-03 12:50:00,18.649052806507566,45.877021325931565
2024-05-03 13:00:00,17.169179403601653,49.477081597144355
2024-05-03 13:10:00,17.196048493754898,48.06622606769466
2024-05-03 13:20:00,17.999364020587052,46.490946515559244
2024-05-03 13:30:00,18.53905391576504,52.28959942144654
2024-05-03 13:40:00,18.050236035567075,52.262683475437655
2024-05-03 13:50:00,19.070689158724285,51.405317125420076
2024-05-03 14:00:00,18.842179539447685,49.08300814308886
2024-05-03 14:10:00,18.93743168840104,51.16312295710549
2024-05-03 14:20:00,18.84539509588929,48.37891827065787
2024-05-03 14:30:00,20.19974016938182,48.65705317789649
2024-05-03 14:40:00,18.543040874386868,45.96492778165763
2024-05-03 14:50:00,17.4037457915418,48.85008577664277
2024-05-03 15:00:00,20.051914489613658,48.08498184719692
2024-05-03 15:10:00,18.734317854012716,45.270938026575514
2024-05-03 15:20:00,19.25891602072201,47.68985483314746
2024-05-03 15:30:00,20.23157103687954,47.552818114199496
2024-05-03 15:40:00,18.32745290847919,51.231493767252005
2024-05-03 15:50:00,18.7095606957609,49.3530006397479
2024-05-03 16:00:00,18.603892913999616,47.519815824005455
2024-05-03 16:10:00,19.31022241950018,47.93103668599709
2024-05-03 16:20:00,20.31731025151162,47.462645508210244
2024-05-03 16:30:00,20.52191709919134,46.91340608529664
2024-05-03 16:40:00,20.495628460658644,45.10367825876068
2024-05-03 16:50:00,19.462235238139787,46.9200410803451
2024-05-03 17:00:00,18.98456995049142,45.68789996859787
2024-05-03 17:10:00,20.79154780078614,44.6417799745747
2024-05-03 17:20:00,20.576351320421285,48.131553201873295
2024-05-03 17:30:00,21.382343311449894,47.86273994258824
2024-05-03 17:40:00,21.707251091840316,43.48231530297885
2024-05-03 17:50:00,21.46854054980695,46.79031306495148
2024-05-03 18:00:00,22.060375797979788,49.0114806224858
2024-05-03 18:10:00,21.84570955523814,49.12737304188397
2024-05-03 18:20:00,22.21359800998663,49.053905388074256
2024-05-03 18:30:00,21.50672871599108,47.07782641380292
